created_at,entry_id,field1,field2,field3
2021-07-15 22:09:00 UTC,1100,IR12,0,2000-0-7T45:162:0
2021-07-16 08:24:00 UTC,1101,IR18,0,2000-0-4T45:162:0
2021-07-16 17:48:00 UTC,1102,IR13,1,2000-0-4T45:162:0
2021-07-16 23:26:00 UTC,1103,IR26,1,2000-0-2T45:162:0
2021-07-17 18:49:00 UTC,1104,IR34,1,2000-0-8T45:162:0
2021-07-18 02:09:00 UTC,1105,IR8,1,2000-0-3T45:162:0
2021-07-18 14:22:00 UTC,1106,IR8,1,2000-0-2T45:162:0
2021-07-19 00:10:00 UTC,1107,IR16,1,2000-0-3T45:162:0
2021-07-19 20:23:00 UTC,1108,IR11,0,2000-0-5T45:162:0
2021-07-20 01:12:00 UTC,1109,IR44,1,2000-0-3T45:162:0
2021-07-20 14:17:00 UTC,1110,IR12,1,2000-0-1T45:162:0
2021-07-21 10:35:00 UTC,1111,IR15,0,2000-0-4T45:162:0
2021-07-21 12:41:00 UTC,1112,IR5,0,2000-0-3T45:162:0
2021-07-21 17:29:00 UTC,1113,IR31,0,2000-0-3T45:162:0
2021-07-22 08:26:00 UTC,1114,IR42,0,2000-0-8T45:162:0
2021-07-23 05:54:00 UTC,1115,IR31,0,2000-0-0T45:162:0
2021-07-24 02:07:00 UTC,1116,IR25,0,2000-0-8T45:162:0
2021-07-25 01:56:00 UTC,1117,IR18,0,2000-0-2T45:162:0
2021-07-25 14:19:00 UTC,1118,IR37,0,2000-0-1T45:162:0
2021-07-26 12:24:00 UTC,1119,IR41,1,2000-0-3T45:162:0
2021-07-27 06:20:00 UTC,1120,IR36,1,2000-0-6T45:162:0
2021-07-27 14:02:00 UTC,1121,IR49,0,2000-0-4T45:162:0
2021-07-27 20:45:00 UTC,1122,IR50,0,2000-0-0T45:162:0
2021-07-28 20:07:00 UTC,1123,IR2,0,2000-0-2T45:162:0
2021-07-29 01:46:00 UTC,1124,IR44,0,2000-0-6T45:162:0
2021-07-29 18:05:00 UTC,1125,IR46,1,2000-0-4T45:162:0
2021-07-30 01:27:00 UTC,1126,IR30,0,2000-0-8T45:162:0
2021-07-30 12:26:00 UTC,1127,IR30,1,2000-0-7T45:162:0
2021-07-30 20:52:00 UTC,1128,IR42,0,2000-0-9T45:162:0
2021-07-31 16:48:00 UTC,1129,IR25,1,2000-0-9T45:162:0
2021-07-31 18:42:00 UTC,1130,IR1,1,2000-0-1T45:162:0
2021-08-01 00:56:00 UTC,1131,IR15,0,2000-0-6T45:162:0
2021-08-01 14:46:00 UTC,1132,IR20,1,2000-0-2T45:162:0
2021-08-01 22:12:00 UTC,1133,IR23,0,2000-0-5T45:162:0
2021-08-02 14:39:00 UTC,1134,IR25,0,2000-0-4T45:162:0
2021-08-02 16:23:00 UTC,1135,IR44,0,2000-0-8T45:162:0
2021-08-02 22:56:00 UTC,1136,IR4,0,2000-0-0T45:162:0
2021-08-03 18:58:00 UTC,1137,IR9,1,2000-0-0T45:162:0
2021-08-04 06:07:00 UTC,1138,IR9,1,2000-0-6T45:162:0
2021-08-04 16:06:00 UTC,1139,IR41,1,2000-0-3T45:162:0
2021-08-05 12:48:00 UTC,1140,IR33,1,2000-0-0T45:162:0
2021-08-05 15:04:00 UTC,1141,IR41,1,2000-0-4T45:162:0
2021-08-06 13:41:00 UTC,1142,IR14,0,2000-0-6T45:162:0
2021-08-06 14:57:00 UTC,1143,IR48,0,2000-0-1T45:162:0
2021-08-07 08:01:00 UTC,1144,IR41,0,2000-0-7T45:162:0
2021-08-08 04:43:00 UTC,1145,IR11,0,2000-0-1T45:162:0
2021-08-08 22:22:00 UTC,1146,IR10,1,2000-0-9T45:162:0
2021-08-09 14:23:00 UTC,1147,IR23,1,2000-0-7T45:162:0
2021-08-10 05:50:00 UTC,1148,IR10,0,2000-0-3T45:162:0
2021-08-10 09:20:00 UTC,1149,IR30,0,2000-0-3T45:162:0
2021-08-10 11:27:00 UTC,1150,IR6,1,2000-0-8T45:162:0
2021-08-10 13:20:00 UTC,1151,IR5,0,2000-0-0T45:162:0
2021-08-11 10:53:00 UTC,1152,IR31,1,2000-0-7T45:162:0
2021-08-12 00:31:00 UTC,1153,IR16,1,2000-0-7T45:162:0
2021-08-12 11:22:00 UTC,1154,IR4,1,2000-0-1T45:162:0
2021-08-13 02:24:00 UTC,1155,IR8,1,2000-0-9T45:162:0
2021-08-13 15:44:00 UTC,1156,IR21,0,2000-0-1T45:162:0
2021-08-14 14:13:00 UTC,1157,IR32,0,2000-0-1T45:162:0
2021-08-15 04:36:00 UTC,1158,IR32,0,2000-0-3T45:162:0
2021-08-15 09:50:00 UTC,1159,IR30,0,2000-0-1T45:162:0
2021-08-16 09:08:00 UTC,1160,IR35,0,2000-0-4T45:162:0
2021-08-16 17:06:00 UTC,1161,IR22,0,2000-0-6T45:162:0
2021-08-16 23:27:00 UTC,1162,IR12,1,2000-0-8T45:162:0
2021-08-17 18:18:00 UTC,1163,IR2,1,2000-0-6T45:162:0
2021-08-18 17:25:00 UTC,1164,IR21,0,2000-0-4T45:162:0
2021-08-19 07:35:00 UTC,1165,IR6,1,2000-0-9T45:162:0
2021-08-19 18:11:00 UTC,1166,IR27,0,2000-0-9T45:162:0
2021-08-20 11:58:00 UTC,1167,IR38,0,2000-0-5T45:162:0
2021-08-20 17:04:00 UTC,1168,IR12,1,2000-0-6T45:162:0
2021-08-20 22:02:00 UTC,1169,IR47,0,2000-0-6T45:162:0
2021-08-21 15:05:00 UTC,1170,IR19,0,2000-0-7T45:162:0
2021-08-21 19:42:00 UTC,1171,IR26,1,2000-0-9T45:162:0
2021-08-22 09:18:00 UTC,1172,IR28,0,2000-0-1T45:162:0
2021-08-22 19:48:00 UTC,1173,IR37,1,2000-0-3T45:162:0
2021-08-23 02:40:00 UTC,1174,IR16,1,2000-0-8T45:162:0
2021-08-23 22:18:00 UTC,1175,IR36,1,2000-0-3T45:162:0
2021-08-24 11:02:00 UTC,1176,IR13,0,2000-0-2T45:162:0
2021-08-24 15:04:00 UTC,1177,IR8,0,2000-0-3T45:162:0
2021-08-24 23:30:00 UTC,1178,IR2,1,2000-0-3T45:162:0
2021-08-25 20:00:00 UTC,1179,IR27,1,2000-0-3T45:162:0
2021-08-26 19:05:00 UTC,1180,IR34,1,2000-0-7T45:162:0
2021-08-27 12:45:00 UTC,1181,IR45,1,2000-0-0T45:162:0
2021-08-28 02:40:00 UTC,1182,IR43,0,2000-0-0T45:162:0
2021-08-28 05:23:00 UTC,1183,IR30,0,2000-0-4T45:162:0
2021-08-28 15:54:00 UTC,1184,IR48,0,2000-0-2T45:162:0
2021-08-29 02:06:00 UTC,1185,IR12,0,2000-0-0T45:162:0
2021-08-29 06:10:00 UTC,1186,IR47,0,2000-0-6T45:162:0
2021-08-30 01:46:00 UTC,1187,IR31,1,2000-0-8T45:162:0
2021-08-30 11:54:00 UTC,1188,IR47,1,2000-0-4T45:162:0
2021-08-30 15:11:00 UTC,1189,IR6,1,2000-0-3T45:162:0
2021-08-30 22:25:00 UTC,1190,IR47,0,2000-0-7T45:162:0
2021-08-31 18:11:00 UTC,1191,IR43,1,2000-0-8T45:162:0
2021-09-01 10:00:00 UTC,1192,IR21,1,2000-0-9T45:162:0
2021-09-02 00:42:00 UTC,1193,IR10,0,2000-0-2T45:162:0
2021-09-02 16:26:00 UTC,1194,IR22,1,2000-0-6T45:162:0
2021-09-03 11:52:00 UTC,1195,IR45,0,2000-0-4T45:162:0
2021-09-03 16:58:00 UTC,1196,IR41,0,2000-0-2T45:162:0
2021-09-03 21:16:00 UTC,1197,IR47,1,2000-0-8T45:162:0
2021-09-04 01:13:00 UTC,1198,IR31,0,2000-0-3T45:162:0
2021-09-04 15:48:00 UTC,1199,IR36,1,2000-0-6T45:162:0
2021-09-05 11:53:00 UTC,1200,IR14,1,2000-0-2T45:162:0
2021-09-05 18:56:00 UTC,1201,IR19,1,2000-0-2T45:162:0
2021-09-05 21:55:00 UTC,1202,IR24,1,2000-0-9T45:162:0
2021-09-06 20:09:00 UTC,1203,IR33,1,2000-0-7T45:162:0
2021-09-07 14:29:00 UTC,1204,IR10,0,2000-0-6T45:162:0
2021-09-07 21:27:00 UTC,1205,IR38,0,2000-0-9T45:162:0
2021-09-08 11:57:00 UTC,1206,IR14,0,2000-0-7T45:162:0
2021-09-08 17:40:00 UTC,1207,IR23,0,2000-0-5T45:162:0
2021-09-08 19:05:00 UTC,1208,IR29,1,2000-0-1T45:162:0
2021-09-09 02:24:00 UTC,1209,IR16,1,2000-0-7T45:162:0
2021-09-09 05:15:00 UTC,1210,IR45,1,2000-0-2T45:162:0
2021-09-10 01:01:00 UTC,1211,IR21,0,2000-0-7T45:162:0
2021-09-10 06:33:00 UTC,1212,IR26,1,2000-0-6T45:162:0
2021-09-11 00:03:00 UTC,1213,IR40,0,2000-0-9T45:162:0
2021-09-11 15:51:00 UTC,1214,IR48,0,2000-0-4T45:162:0
2021-09-11 17:20:00 UTC,1215,IR3,0,2000-0-8T45:162:0
2021-09-12 04:52:00 UTC,1216,IR42,0,2000-0-9T45:162:0
2021-09-12 17:17:00 UTC,1217,IR12,0,2000-0-5T45:162:0
2021-09-12 18:42:00 UTC,1218,IR23,0,2000-0-7T45:162:0
2021-09-13 05:42:00 UTC,1219,IR9,1,2000-0-8T45:162:0
2021-09-13 19:04:00 UTC,1220,IR31,0,2000-0-3T45:162:0
2021-09-14 03:46:00 UTC,1221,IR1,1,2000-0-6T45:162:0
2021-09-14 20:50:00 UTC,1222,IR11,0,2000-0-2T45:162:0
2021-09-15 17:41:00 UTC,1223,IR31,1,2000-0-2T45:162:0
2021-09-15 19:21:00 UTC,1224,IR13,0,2000-0-1T45:162:0
2021-09-16 00:59:00 UTC,1225,IR6,1,2000-0-2T45:162:0
2021-09-16 16:57:00 UTC,1226,IR41,1,2000-0-0T45:162:0
2021-09-16 20:23:00 UTC,1227,IR42,1,2000-0-6T45:162:0
2021-09-17 13:10:00 UTC,1228,IR3,1,2000-0-9T45:162:0
2021-09-18 00:50:00 UTC,1229,IR33,1,2000-0-5T45:162:0
2021-09-18 18:34:00 UTC,1230,IR36,0,2000-0-9T45:162:0
2021-09-19 12:31:00 UTC,1231,IR42,1,2000-0-1T45:162:0
2021-09-19 15:26:00 UTC,1232,IR35,0,2000-0-9T45:162:0
2021-09-20 08:09:00 UTC,1233,IR7,1,2000-0-4T45:162:0
2021-09-20 10:21:00 UTC,1234,IR47,1,2000-0-2T45:162:0
2021-09-21 01:14:00 UTC,1235,IR38,1,2000-0-8T45:162:0
2021-09-21 13:43:00 UTC,1236,IR35,1,2000-0-0T45:162:0
2021-09-22 12:07:00 UTC,1237,IR20,1,2000-0-4T45:162:0
2021-09-22 21:37:00 UTC,1238,IR48,0,2000-0-5T45:162:0
2021-09-23 01:04:00 UTC,1239,IR2,1,2000-0-0T45:162:0
2021-09-23 17:33:00 UTC,1240,IR42,1,2000-0-4T45:162:0
2021-09-23 21:01:00 UTC,1241,IR42,1,2000-0-0T45:162:0
2021-09-23 22:52:00 UTC,1242,IR47,0,2000-0-8T45:162:0
2021-09-24 17:05:00 UTC,1243,IR19,0,2000-0-2T45:162:0
2021-09-24 20:05:00 UTC,1244,IR37,1,2000-0-6T45:162:0
2021-09-25 04:52:00 UTC,1245,IR11,1,2000-0-5T45:162:0
2021-09-26 03:56:00 UTC,1246,IR41,1,2000-0-0T45:162:0
2021-09-26 09:20:00 UTC,1247,IR50,0,2000-0-8T45:162:0
2021-09-26 15:01:00 UTC,1248,IR10,0,2000-0-7T45:162:0
2021-09-26 23:07:00 UTC,1249,IR49,1,2000-0-9T45:162:0
2021-09-27 00:29:00 UTC,1250,IR38,1,2000-0-1T45:162:0
2021-09-27 02:19:00 UTC,1251,IR10,1,2000-0-0T45:162:0
2021-09-28 01:23:00 UTC,1252,IR6,0,2000-0-8T45:162:0
2021-09-28 10:31:00 UTC,1253,IR15,1,2000-0-9T45:162:0
2021-09-28 12:40:00 UTC,1254,IR12,1,2000-0-8T45:162:0
2021-09-29 09:18:00 UTC,1255,IR24,1,2000-0-5T45:162:0
2021-09-29 17:42:00 UTC,1256,IR47,0,2000-0-2T45:162:0
2021-09-30 13:22:00 UTC,1257,IR4,1,2000-0-6T45:162:0
2021-09-30 17:59:00 UTC,1258,IR11,1,2000-0-4T45:162:0
2021-10-01 12:40:00 UTC,1259,IR19,1,2000-0-8T45:162:0
2021-10-01 18:27:00 UTC,1260,IR14,0,2000-0-9T45:162:0
2021-10-02 03:37:00 UTC,1261,IR34,1,2000-0-6T45:162:0
2021-10-02 08:04:00 UTC,1262,IR17,1,2000-0-7T45:162:0
2021-10-03 03:27:00 UTC,1263,IR48,0,2000-0-8T45:162:0
2021-10-04 01:56:00 UTC,1264,IR16,1,2000-0-3T45:162:0
2021-10-04 21:47:00 UTC,1265,IR46,0,2000-0-6T45:162:0
2021-10-05 13:26:00 UTC,1266,IR18,1,2000-0-7T45:162:0
2021-10-06 02:40:00 UTC,1267,IR25,0,2000-0-4T45:162:0
2021-10-06 21:04:00 UTC,1268,IR40,1,2000-0-9T45:162:0
2021-10-07 19:30:00 UTC,1269,IR3,1,2000-0-5T45:162:0
2021-10-08 07:06:00 UTC,1270,IR22,0,2000-0-2T45:162:0
2021-10-08 17:55:00 UTC,1271,IR10,1,2000-0-0T45:162:0
2021-10-09 01:31:00 UTC,1272,IR6,1,2000-0-8T45:162:0
2021-10-09 03:38:00 UTC,1273,IR45,0,2000-0-7T45:162:0
2021-10-09 07:38:00 UTC,1274,IR19,0,2000-0-0T45:162:0
2021-10-09 13:34:00 UTC,1275,IR40,1,2000-0-3T45:162:0
2021-10-10 02:18:00 UTC,1276,IR36,1,2000-0-0T45:162:0
2021-10-10 17:12:00 UTC,1277,IR45,0,2000-0-7T45:162:0
2021-10-11 00:32:00 UTC,1278,IR13,0,2000-0-6T45:162:0
2021-10-11 17:40:00 UTC,1279,IR37,1,2000-0-8T45:162:0
2021-10-11 18:48:00 UTC,1280,IR50,0,2000-0-3T45:162:0
2021-10-12 00:37:00 UTC,1281,IR2,0,2000-0-1T45:162:0
2021-10-12 08:43:00 UTC,1282,IR15,1,2000-0-7T45:162:0
2021-10-13 03:59:00 UTC,1283,IR29,1,2000-0-1T45:162:0
2021-10-13 22:28:00 UTC,1284,IR23,0,2000-0-9T45:162:0
2021-10-14 14:30:00 UTC,1285,IR40,0,2000-0-7T45:162:0
2021-10-15 01:27:00 UTC,1286,IR41,0,2000-0-8T45:162:0
2021-10-15 12:45:00 UTC,1287,IR37,0,2000-0-5T45:162:0
2021-10-16 02:57:00 UTC,1288,IR43,0,2000-0-4T45:162:0
2021-10-16 17:02:00 UTC,1289,IR26,0,2000-0-1T45:162:0
2021-10-17 13:48:00 UTC,1290,IR1,0,2000-0-1T45:162:0
2021-10-17 20:21:00 UTC,1291,IR27,0,2000-0-4T45:162:0
2021-10-18 14:09:00 UTC,1292,IR1,1,2000-0-3T45:162:0
2021-10-18 17:32:00 UTC,1293,IR45,0,2000-0-8T45:162:0
2021-10-19 06:10:00 UTC,1294,IR44,1,2000-0-4T45:162:0
2021-10-19 20:17:00 UTC,1295,IR17,0,2000-0-7T45:162:0
2021-10-20 07:17:00 UTC,1296,IR34,0,2000-0-9T45:162:0
2021-10-21 04:52:00 UTC,1297,IR20,0,2000-0-1T45:162:0
2021-10-21 11:50:00 UTC,1298,IR32,0,2000-0-1T45:162:0
2021-10-22 08:36:00 UTC,1299,IR43,1,2000-0-6T45:162:0
2021-10-22 19:14:00 UTC,1300,IR34,1,2000-0-6T45:162:0
2021-10-23 05:21:00 UTC,1301,IR42,1,2000-0-9T45:162:0
2021-10-23 17:32:00 UTC,1302,IR26,0,2000-0-6T45:162:0
2021-10-24 06:29:00 UTC,1303,IR33,0,2000-0-8T45:162:0
2021-10-25 02:15:00 UTC,1304,IR47,0,2000-0-2T45:162:0
2021-10-25 14:56:00 UTC,1305,IR14,0,2000-0-5T45:162:0
2021-10-26 11:37:00 UTC,1306,IR21,1,2000-0-4T45:162:0
2021-10-26 22:22:00 UTC,1307,IR15,0,2000-0-8T45:162:0
2021-10-27 18:10:00 UTC,1308,IR19,1,2000-0-0T45:162:0
2021-10-28 00:55:00 UTC,1309,IR10,0,2000-0-8T45:162:0
2021-10-28 14:08:00 UTC,1310,IR21,1,2000-0-8T45:162:0
2021-10-29 05:05:00 UTC,1311,IR22,1,2000-0-2T45:162:0
2021-10-29 06:15:00 UTC,1312,IR8,1,2000-0-4T45:162:0
2021-10-29 20:52:00 UTC,1313,IR35,1,2000-0-6T45:162:0
2021-10-30 08:45:00 UTC,1314,IR45,1,2000-0-4T45:162:0
2021-10-31 03:15:00 UTC,1315,IR13,0,2000-0-2T45:162:0
2021-10-31 17:05:00 UTC,1316,IR45,1,2000-0-0T45:162:0
2021-11-01 14:54:00 UTC,1317,IR45,0,2000-0-5T45:162:0
2021-11-02 06:51:00 UTC,1318,IR39,0,2000-0-3T45:162:0
2021-11-02 21:33:00 UTC,1319,IR13,1,2000-0-0T45:162:0
2021-11-03 03:27:00 UTC,1320,IR17,0,2000-0-4T45:162:0
2021-11-03 07:55:00 UTC,1321,IR48,0,2000-0-8T45:162:0
2021-11-04 04:33:00 UTC,1322,IR17,0,2000-0-9T45:162:0
2021-11-04 10:22:00 UTC,1323,IR37,0,2000-0-4T45:162:0
2021-11-04 12:57:00 UTC,1324,IR39,1,2000-0-7T45:162:0
2021-11-05 02:50:00 UTC,1325,IR26,1,2000-0-2T45:162:0
2021-11-05 08:13:00 UTC,1326,IR34,0,2000-0-7T45:162:0
2021-11-06 06:31:00 UTC,1327,IR8,0,2000-0-0T45:162:0
2021-11-06 20:58:00 UTC,1328,IR30,0,2000-0-4T45:162:0
2021-11-07 20:08:00 UTC,1329,IR35,1,2000-0-2T45:162:0
2021-11-08 19:30:00 UTC,1330,IR35,1,2000-0-5T45:162:0
2021-11-09 06:56:00 UTC,1331,IR20,1,2000-0-5T45:162:0
2021-11-10 05:25:00 UTC,1332,IR11,0,2000-0-7T45:162:0
2021-11-10 11:44:00 UTC,1333,IR4,1,2000-0-8T45:162:0
2021-11-11 03:02:00 UTC,1334,IR44,1,2000-0-6T45:162:0
2021-11-11 22:41:00 UTC,1335,IR10,1,2000-0-0T45:162:0
2021-11-12 16:22:00 UTC,1336,IR19,1,2000-0-3T45:162:0
2021-11-13 09:16:00 UTC,1337,IR26,0,2000-0-3T45:162:0
2021-11-14 09:00:00 UTC,1338,IR19,1,2000-0-8T45:162:0
2021-11-15 02:41:00 UTC,1339,IR16,1,2000-0-6T45:162:0
2021-11-15 08:09:00 UTC,1340,IR20,0,2000-0-7T45:162:0
2021-11-15 14:57:00 UTC,1341,IR26,0,2000-0-1T45:162:0
2021-11-15 16:24:00 UTC,1342,IR41,0,2000-0-8T45:162:0
2021-11-16 02:33:00 UTC,1343,IR37,0,2000-0-4T45:162:0
2021-11-16 15:16:00 UTC,1344,IR46,0,2000-0-1T45:162:0
2021-11-16 17:51:00 UTC,1345,IR45,1,2000-0-4T45:162:0
2021-11-17 00:36:00 UTC,1346,IR27,1,2000-0-2T45:162:0
2021-11-17 07:55:00 UTC,1347,IR13,1,2000-0-1T45:162:0
2021-11-18 06:18:00 UTC,1348,IR5,1,2000-0-3T45:162:0
2021-11-18 15:40:00 UTC,1349,IR19,1,2000-0-4T45:162:0
2021-11-19 01:33:00 UTC,1350,IR31,1,2000-0-2T45:162:0
2021-11-19 12:10:00 UTC,1351,IR39,1,2000-0-6T45:162:0
2021-11-19 13:11:00 UTC,1352,IR18,0,2000-0-5T45:162:0
2021-11-19 19:37:00 UTC,1353,IR4,0,2000-0-9T45:162:0
2021-11-20 15:26:00 UTC,1354,IR16,0,2000-0-2T45:162:0
2021-11-20 19:21:00 UTC,1355,IR35,1,2000-0-8T45:162:0
2021-11-21 00:22:00 UTC,1356,IR32,0,2000-0-6T45:162:0
2021-11-21 01:43:00 UTC,1357,IR34,1,2000-0-0T45:162:0
2021-11-21 22:10:00 UTC,1358,IR42,0,2000-0-6T45:162:0
2021-11-22 02:34:00 UTC,1359,IR8,0,2000-0-0T45:162:0
2021-11-22 22:52:00 UTC,1360,IR6,0,2000-0-8T45:162:0
2021-11-23 02:20:00 UTC,1361,IR9,0,2000-0-5T45:162:0
2021-11-23 21:01:00 UTC,1362,IR30,1,2000-0-1T45:162:0
2021-11-24 15:07:00 UTC,1363,IR42,0,2000-0-5T45:162:0
2021-11-24 19:44:00 UTC,1364,IR25,0,2000-0-6T45:162:0
2021-11-25 08:07:00 UTC,1365,IR48,1,2000-0-3T45:162:0
2021-11-25 15:51:00 UTC,1366,IR41,1,2000-0-4T45:162:0
2021-11-25 22:31:00 UTC,1367,IR17,0,2000-0-4T45:162:0
2021-11-26 13:22:00 UTC,1368,IR50,0,2000-0-7T45:162:0
2021-11-27 11:03:00 UTC,1369,IR28,0,2000-0-0T45:162:0
2021-11-28 02:19:00 UTC,1370,IR22,0,2000-0-0T45:162:0
2021-11-28 11:00:00 UTC,1371,IR3,0,2000-0-5T45:162:0
2021-11-28 19:01:00 UTC,1372,IR27,1,2000-0-7T45:162:0
2021-11-29 16:53:00 UTC,1373,IR2,1,2000-0-7T45:162:0
2021-11-30 11:21:00 UTC,1374,IR38,0,2000-0-4T45:162:0
2021-12-01 07:00:00 UTC,1375,IR9,0,2000-0-2T45:162:0
2021-12-02 05:51:00 UTC,1376,IR9,1,2000-0-3T45:162:0
2021-12-03 05:24:00 UTC,1377,IR10,1,2000-0-7T45:162:0
2021-12-03 21:19:00 UTC,1378,IR7,1,2000-0-6T45:162:0
2021-12-04 00:36:00 UTC,1379,IR3,0,2000-0-9T45:162:0
2021-12-04 02:42:00 UTC,1380,IR33,0,2000-0-4T45:162:0
2021-12-04 21:08:00 UTC,1381,IR17,1,2000-0-8T45:162:0
2021-12-05 06:03:00 UTC,1382,IR9,0,2000-0-0T45:162:0
2021-12-05 14:21:00 UTC,1383,IR3,1,2000-0-0T45:162:0
2021-12-06 06:28:00 UTC,1384,IR32,0,2000-0-1T45:162:0
2021-12-07 03:03:00 UTC,1385,IR12,0,2000-0-9T45:162:0
2021-12-07 07:19:00 UTC,1386,IR25,0,2000-0-0T45:162:0
2021-12-08 07:06:00 UTC,1387,IR1,1,2000-0-4T45:162:0
2021-12-08 20:50:00 UTC,1388,IR7,1,2000-0-4T45:162:0
2021-12-09 12:39:00 UTC,1389,IR30,1,2000-0-2T45:162:0
2021-12-10 11:14:00 UTC,1390,IR38,1,2000-0-8T45:162:0
2021-12-10 22:33:00 UTC,1391,IR39,1,2000-0-5T45:162:0
2021-12-11 21:18:00 UTC,1392,IR22,1,2000-0-1T45:162:0
2021-12-12 14:28:00 UTC,1393,IR22,1,2000-0-0T45:162:0
2021-12-12 17:39:00 UTC,1394,IR36,0,2000-0-3T45:162:0
2021-12-13 12:59:00 UTC,1395,IR20,1,2000-0-1T45:162:0
2021-12-13 14:54:00 UTC,1396,IR36,0,2000-0-5T45:162:0
2021-12-14 12:27:00 UTC,1397,IR27,0,2000-0-4T45:162:0
2021-12-15 04:26:00 UTC,1398,IR46,0,2000-0-3T45:162:0
2021-12-15 09:10:00 UTC,1399,IR49,1,2000-0-9T45:162:0
2021-12-15 21:42:00 UTC,1400,IR2,1,2000-0-9T45:162:0
2021-12-16 17:58:00 UTC,1401,IR27,1,2000-0-9T45:162:0
2021-12-17 05:49:00 UTC,1402,IR48,1,2000-0-6T45:162:0
2021-12-18 01:13:00 UTC,1403,IR17,0,2000-0-6T45:162:0
2021-12-18 14:45:00 UTC,1404,IR6,1,2000-0-1T45:162:0
2021-12-19 00:13:00 UTC,1405,IR18,1,2000-0-7T45:162:0
2021-12-19 09:42:00 UTC,1406,IR11,1,2000-0-7T45:162:0
2021-12-20 04:59:00 UTC,1407,IR39,0,2000-0-9T45:162:0
2021-12-20 10:01:00 UTC,1408,IR7,0,2000-0-5T45:162:0
2021-12-20 15:11:00 UTC,1409,IR18,1,2000-0-3T45:162:0
2021-12-21 07:50:00 UTC,1410,IR7,1,2000-0-5T45:162:0
2021-12-22 06:51:00 UTC,1411,IR17,0,2000-0-0T45:162:0
2021-12-22 17:35:00 UTC,1412,IR42,1,2000-0-0T45:162:0
2021-12-23 17:35:00 UTC,1413,IR20,0,2000-0-9T45:162:0
2021-12-24 17:35:00 UTC,1414,IR42,1,2000-0-8T45:162:0
2021-12-25 17:09:00 UTC,1415,IR35,1,2000-0-7T45:162:0
2021-12-26 15:46:00 UTC,1416,IR35,0,2000-0-4T45:162:0
2021-12-27 09:07:00 UTC,1417,IR7,1,2000-0-7T45:162:0
2021-12-27 10:54:00 UTC,1418,IR6,0,2000-0-8T45:162:0
2021-12-28 08:38:00 UTC,1419,IR38,1,2000-0-5T45:162:0
2021-12-28 16:27:00 UTC,1420,IR34,1,2000-0-5T45:162:0
2021-12-29 08:53:00 UTC,1421,IR27,1,2000-0-5T45:162:0
2021-12-30 05:29:00 UTC,1422,IR15,0,2000-0-7T45:162:0
2021-12-30 06:47:00 UTC,1423,IR27,1,2000-0-5T45:162:0
2021-12-30 12:36:00 UTC,1424,IR21,0,2000-0-1T45:162:0
2021-12-30 17:28:00 UTC,1425,IR23,1,2000-0-7T45:162:0
2021-12-30 20:12:00 UTC,1426,IR31,0,2000-0-8T45:162:0
2021-12-31 05:51:00 UTC,1427,IR46,0,2000-0-4T45:162:0
2022-01-01 02:59:00 UTC,1428,IR29,1,2000-0-9T45:162:0
2022-01-01 05:48:00 UTC,1429,IR39,1,2000-0-9T45:162:0
2022-01-02 04:17:00 UTC,1430,IR36,0,2000-0-7T45:162:0
2022-01-02 05:31:00 UTC,1431,IR43,0,2000-0-7T45:162:0
2022-01-02 12:16:00 UTC,1432,IR44,0,2000-0-6T45:162:0
2022-01-03 01:42:00 UTC,1433,IR48,1,2000-0-0T45:162:0
2022-01-03 15:45:00 UTC,1434,IR31,1,2000-0-2T45:162:0
2022-01-04 02:33:00 UTC,1435,IR19,1,2000-0-5T45:162:0
2022-01-04 22:15:00 UTC,1436,IR23,0,2000-0-4T45:162:0
2022-01-05 02:03:00 UTC,1437,IR13,1,2000-0-6T45:162:0
2022-01-05 15:14:00 UTC,1438,IR45,0,2000-0-7T45:162:0
2022-01-06 03:21:00 UTC,1439,IR48,0,2000-0-0T45:162:0
2022-01-06 14:11:00 UTC,1440,IR26,0,2000-0-8T45:162:0
2022-01-06 15:41:00 UTC,1441,IR37,0,2000-0-7T45:162:0
2022-01-07 01:54:00 UTC,1442,IR46,1,2000-0-0T45:162:0
2022-01-07 05:26:00 UTC,1443,IR33,1,2000-0-4T45:162:0
2022-01-08 03:05:00 UTC,1444,IR31,1,2000-0-0T45:162:0
2022-01-08 12:52:00 UTC,1445,IR19,0,2000-0-5T45:162:0
2022-01-08 18:51:00 UTC,1446,IR42,1,2000-0-0T45:162:0
2022-01-09 17:59:00 UTC,1447,IR37,0,2000-0-3T45:162:0
2022-01-09 22:16:00 UTC,1448,IR30,0,2000-0-5T45:162:0
2022-01-10 21:37:00 UTC,1449,IR14,1,2000-0-8T45:162:0
2022-01-11 08:29:00 UTC,1450,IR26,1,2000-0-3T45:162:0
2022-01-12 00:23:00 UTC,1451,IR17,1,2000-0-2T45:162:0
2022-01-12 10:21:00 UTC,1452,IR29,1,2000-0-4T45:162:0
2022-01-13 04:33:00 UTC,1453,IR44,1,2000-0-5T45:162:0
2022-01-13 21:14:00 UTC,1454,IR31,0,2000-0-3T45:162:0
2022-01-14 10:10:00 UTC,1455,IR5,0,2000-0-4T45:162:0
2022-01-14 16:04:00 UTC,1456,IR27,1,2000-0-2T45:162:0
2022-01-14 22:08:00 UTC,1457,IR10,0,2000-0-5T45:162:0
